,Age,Education-num,Marital-Status,Relationship,Race,Sex,Capital-gain,Capital-loss,hrs-per-week,Native-Country,Employment_type,Earning-potential,predict
28746,2,7,0,2,0,1,1,0,4,1,1,0,0
28747,2,8,0,2,0,1,0,1,3,1,0,0,0
28748,4,8,0,2,0,1,0,0,4,1,1,0,0
28749,4,1,1,3,2,0,0,0,1,1,2,1,1
28750,0,5,1,4,0,0,0,0,3,1,1,1,1
28751,4,5,0,2,0,1,0,0,3,1,1,1,1
28752,3,7,1,0,0,1,0,0,3,1,1,1,1
28753,0,3,1,4,0,0,0,0,3,1,1,1,1
28754,0,3,1,4,0,1,0,0,1,1,1,1,1
28755,3,5,0,2,0,1,0,0,4,1,1,0,1
28756,1,5,1,5,4,0,0,0,2,0,1,1,1
28757,2,5,1,0,0,0,0,0,3,1,1,1,1
28758,6,9,1,3,0,0,0,0,3,1,1,1,1
28759,2,7,0,2,0,1,0,0,7,1,2,0,0
28760,2,7,1,3,0,1,0,0,4,1,2,1,1
28761,2,5,1,0,3,0,0,0,1,1,0,1,1
28762,1,5,0,2,0,1,0,0,3,1,1,1,1
28763,3,5,1,0,0,0,0,0,3,1,0,1,1
28764,3,5,0,2,0,1,0,0,3,1,1,0,1
28765,7,3,0,2,0,1,1,0,1,1,1,1,1
28766,2,5,1,3,0,1,0,0,5,1,1,1,1
28767,6,5,0,2,0,1,1,0,1,1,2,1,1
28768,1,5,0,2,0,1,1,0,4,1,1,1,1
28769,0,3,0,2,4,1,0,0,3,1,1,1,1
28770,0,1,1,4,0,1,0,0,0,1,1,1,1
28771,2,7,1,0,3,0,0,0,2,1,2,1,1
28772,6,3,1,3,0,0,0,0,3,1,1,1,1
28774,4,8,0,2,2,1,1,0,3,0,1,1,0
28775,2,0,1,3,0,1,1,0,3,0,1,1,1
28776,3,5,0,2,0,1,0,0,3,1,1,0,1
28777,0,5,1,3,0,0,0,0,3,1,2,1,1
28778,4,7,0,2,0,1,0,0,4,1,2,0,0
28779,0,3,1,3,0,0,0,0,1,1,1,1,1
28780,0,5,1,3,0,0,0,0,3,1,0,1,1
28781,0,7,1,5,2,0,0,0,1,1,1,1,1
28782,2,6,1,4,0,1,0,0,3,1,1,1,1
28784,4,3,1,3,3,1,0,0,3,1,2,1,1
28785,4,5,1,3,1,0,0,0,3,1,1,1,1
28786,2,7,1,4,0,0,0,0,3,1,1,1,1
28787,0,5,1,4,0,1,0,0,3,1,1,1,1
28788,3,6,1,0,0,0,0,0,5,1,1,0,1
28789,0,5,1,3,0,0,0,0,3,1,1,1,1
28790,3,7,0,2,0,1,1,0,3,1,2,0,0
28791,6,5,1,3,0,0,0,0,3,1,0,1,1
28792,3,9,1,3,0,1,0,0,4,1,1,1,1
28793,2,5,1,3,0,1,0,0,7,1,1,1,1
28794,0,5,1,3,0,1,0,0,3,1,1,1,1
28795,1,7,1,3,0,1,0,0,4,1,1,1,1
28796,2,7,0,1,3,0,0,0,2,1,0,0,0
28797,3,5,1,0,0,0,0,0,3,1,1,1,1
28798,1,8,1,3,2,1,0,0,4,0,2,0,1
28799,3,5,0,1,0,0,0,0,3,1,1,0,1
28800,2,5,1,3,2,1,0,0,3,0,1,1,1
28801,3,7,0,2,0,1,0,1,6,1,1,0,0
28803,3,5,0,2,0,1,0,0,4,1,2,0,1
28804,0,5,1,5,0,1,0,0,1,1,0,1,1
28805,6,5,1,3,0,0,1,0,6,1,2,0,1
28806,2,5,0,2,0,1,0,0,3,1,2,1,1
28807,0,7,0,2,0,1,0,0,4,1,1,1,0
28808,0,5,1,3,0,1,0,0,4,1,1,1,1
28809,0,5,1,4,0,1,0,0,3,1,1,1,1
28810,2,7,1,3,0,0,0,0,4,1,1,1,1
28812,2,1,0,2,0,1,0,0,4,0,2,0,1
28813,3,5,1,5,0,1,0,0,0,1,1,1,1
28814,2,7,0,2,0,1,0,0,4,1,0,0,0
28815,5,4,1,3,0,0,0,0,3,1,0,1,1
28816,1,5,1,5,2,1,0,0,3,0,1,1,1
28817,4,5,0,2,0,1,0,0,4,1,1,0,1
28818,2,5,1,4,0,0,0,0,4,1,1,1,1
28819,4,5,0,2,3,1,1,0,3,1,1,0,1
28820,4,5,0,2,0,1,0,0,3,1,1,1,1
28821,4,5,1,3,0,1,1,0,2,1,1,1,1
28822,2,5,0,2,0,1,0,0,3,1,1,1,1
28823,3,5,0,2,0,1,0,0,4,1,1,1,1
28824,3,5,0,2,0,1,0,0,4,1,1,0,1
28825,4,7,1,3,0,1,0,0,3,1,0,1,1
28826,0,5,1,4,3,0,0,0,2,1,1,1,1
28827,3,8,0,2,0,1,0,0,3,1,0,1,0
28828,2,1,1,0,3,0,0,0,1,0,1,1,1
28829,6,5,1,0,0,0,0,0,2,1,3,1,1
28830,3,9,0,2,0,1,0,0,5,1,1,0,0
28831,4,3,0,2,0,1,0,0,4,1,1,1,1
28832,3,9,0,2,0,1,0,0,3,0,1,0,0
28833,3,5,0,2,0,1,0,1,6,1,1,0,1
28834,1,1,0,2,0,1,0,0,3,0,1,1,1
28836,0,5,1,5,0,1,0,0,2,0,1,1,1
28837,5,3,0,2,0,1,0,0,3,1,1,1,1
28838,5,5,0,2,0,1,0,0,6,1,2,1,1
28839,1,5,1,3,0,1,0,0,4,1,1,1,1
28840,0,5,1,3,0,0,0,0,2,1,1,1,1
28842,4,1,1,3,0,1,0,0,4,1,1,1,1
28843,0,5,1,4,0,0,0,0,3,1,1,1,1
28844,0,5,0,2,0,1,0,0,6,1,1,1,1
28845,1,5,1,4,3,1,0,0,4,0,1,1,1
28846,3,5,0,2,0,1,0,0,3,1,1,1,1
28847,5,5,1,3,0,0,0,0,3,1,1,1,1
28848,2,7,1,0,0,1,0,0,3,1,1,1,1
28850,3,7,0,2,0,1,1,0,5,1,1,0,0
28851,6,8,0,2,0,1,0,0,6,1,1,0,0
28852,0,5,1,4,0,1,0,0,2,1,1,1,1
28853,4,7,1,3,0,1,0,0,3,1,0,1,1
28854,2,5,0,2,0,1,0,0,3,1,2,1,1
28856,2,5,1,4,0,0,0,0,3,1,1,1,1
28857,4,5,1,0,3,1,0,0,4,1,1,1,1
28858,6,1,0,2,0,1,0,0,5,1,1,1,1
28860,1,5,1,3,0,1,0,0,4,1,1,1,1
28861,0,3,1,5,0,1,0,1,4,1,1,1,1
28862,0,5,1,4,0,0,0,0,1,1,1,1,1
28863,3,7,0,2,0,1,0,0,3,1,1,1,0
28864,1,7,1,3,3,0,0,0,3,1,1,1,1
28865,4,7,0,2,0,1,1,0,4,1,1,0,0
28866,3,7,0,2,0,1,0,0,3,1,0,0,0
28867,0,5,1,5,0,1,0,0,1,1,1,1,1
28868,1,7,0,2,3,1,0,0,5,1,1,0,0
28869,4,7,1,3,3,0,0,0,3,1,0,1,1
28870,3,6,0,2,0,1,0,0,3,1,1,0,1
28871,1,1,1,3,0,1,0,0,3,0,1,1,1
28872,1,7,1,4,0,0,0,0,3,1,1,1,1
28873,2,5,1,3,0,0,0,0,3,1,1,1,1
28874,6,5,1,3,0,1,0,1,1,1,0,1,1
28875,3,5,1,3,0,0,0,0,3,1,1,0,1
28876,3,5,0,2,0,1,0,0,3,1,1,1,1
28877,3,7,0,2,0,1,0,0,4,1,1,0,0
28878,0,5,1,4,0,1,0,0,1,1,1,1,1
28879,3,7,1,4,0,1,0,0,3,1,1,1,1
28880,4,5,0,2,0,1,1,0,6,1,1,0,1
28881,3,5,0,2,0,1,0,0,3,1,1,0,1
28882,3,5,1,0,0,1,0,0,3,1,1,1,1
28883,1,8,0,2,0,1,0,0,4,1,0,1,0
28884,0,5,1,5,2,1,0,0,2,0,1,1,1
28886,2,8,1,3,0,0,0,0,3,1,0,1,1
28887,2,5,0,2,0,1,0,0,4,0,2,0,1
28888,0,5,1,5,0,0,0,0,3,1,1,1,1
28889,3,5,0,2,0,1,0,0,4,0,2,1,1
28890,1,7,0,1,0,0,1,0,5,1,1,0,0
28892,1,7,1,4,0,1,0,0,2,1,1,1,1
28893,2,5,0,2,0,1,0,0,3,1,1,1,1
28894,1,5,1,3,3,0,1,0,4,1,1,1,1
28895,2,5,0,2,0,1,0,0,3,0,1,0,1
28896,2,7,0,2,0,1,1,0,3,1,1,0,0
28897,1,7,1,3,0,1,0,0,3,1,1,1,1
28898,1,5,0,2,0,1,0,0,8,1,1,1,1
28899,2,8,0,2,0,1,0,0,3,1,1,0,0
28900,1,5,0,1,0,0,0,0,2,1,2,0,1
28901,5,5,1,3,0,1,0,0,4,0,1,1,1
28902,3,7,0,2,0,1,0,0,3,1,1,1,0
28903,4,5,0,2,0,1,0,0,3,1,1,0,1
28905,2,5,1,0,0,0,0,0,3,1,1,1,1
28906,1,5,1,0,3,1,0,0,3,1,1,1,1
28907,3,7,1,5,0,1,0,0,3,1,1,1,1
28908,3,3,1,0,1,1,0,0,3,1,1,0,1
28909,3,5,0,2,0,1,0,0,4,1,1,0,1
28910,5,8,1,0,0,0,1,0,6,1,0,0,1
28911,0,5,1,4,0,0,0,0,2,1,1,1,1
28913,3,5,0,2,0,1,1,0,7,1,2,1,1
28914,3,1,0,2,3,1,0,0,3,1,1,1,1
28915,1,5,1,0,2,1,0,1,4,1,0,1,1
28916,0,3,0,2,0,1,0,0,3,0,1,1,1
28917,3,5,1,3,0,1,0,1,4,1,1,1,1
28919,5,5,0,2,0,1,0,0,3,1,1,0,1
28920,2,6,1,5,2,0,0,0,3,1,1,1,1
28921,1,5,1,5,0,1,0,0,4,1,1,1,1
28923,1,7,1,3,0,0,0,0,3,1,0,1,1
28924,3,7,0,2,2,1,0,0,3,0,1,0,0
28925,6,5,1,0,2,1,0,0,4,1,1,0,1
28926,1,5,0,2,0,1,1,0,4,1,1,0,1
28927,3,5,1,4,0,1,0,0,3,1,1,1,1
28928,4,7,0,2,0,1,1,0,4,1,1,0,0
28929,4,5,0,2,0,1,0,0,5,1,0,0,1
28930,0,5,1,3,0,1,0,0,3,1,1,1,1
28931,0,5,1,0,0,0,0,0,3,1,1,1,1
28934,2,6,0,2,0,1,0,0,4,1,1,1,1
28935,4,5,0,1,0,0,0,0,1,1,1,0,1
28936,2,5,1,3,0,1,0,0,2,1,1,1,1
28938,0,1,1,5,2,0,0,0,3,0,1,1,1
28939,4,5,0,2,0,1,0,0,3,1,1,1,1
28940,3,7,0,2,0,1,0,1,4,1,1,0,0
28941,1,5,1,3,0,1,0,0,3,1,1,1,1
28942,2,5,1,5,2,1,0,0,2,0,1,1,1
28944,3,8,0,2,0,1,0,0,4,1,0,0,0
28945,0,3,1,4,0,0,0,0,1,1,1,1,1
28946,5,8,0,2,0,1,0,0,3,1,1,0,0
28947,2,7,1,0,0,1,0,0,4,1,2,1,1
28948,8,1,0,2,0,1,0,0,0,1,1,1,1
28949,0,5,1,4,0,0,0,0,2,1,1,1,1
28950,3,5,1,0,0,0,0,0,3,1,0,1,1
28951,1,7,0,1,0,0,0,1,3,1,1,1,0
28952,3,7,0,2,0,1,0,1,3,1,2,0,0
28954,4,5,0,2,0,1,0,0,3,1,1,0,1
28955,1,5,1,3,0,1,0,0,3,1,1,1,1
28956,2,5,1,3,0,0,0,0,3,1,1,1,1
28958,2,7,1,0,3,0,0,0,3,1,1,1,1
28959,2,1,0,2,0,1,0,0,3,0,1,1,1
28960,2,7,1,0,3,0,0,1,3,1,1,1,1
28962,4,5,1,4,0,1,0,0,2,1,1,1,1
28963,5,5,0,2,0,1,0,0,3,1,1,0,1
28964,1,5,1,0,0,0,0,0,3,1,1,1,1
28965,0,5,1,5,3,0,0,0,2,0,1,1,1
28966,3,5,1,3,0,1,0,0,3,1,0,0,1
28967,2,7,1,3,0,1,0,0,3,1,1,1,1
28968,1,1,1,0,0,0,0,0,5,1,1,1,1
28969,5,5,0,2,4,1,0,0,3,1,1,0,1
28970,2,8,0,1,0,0,0,0,4,1,1,0,0
28971,5,2,1,4,0,1,0,0,3,0,1,1,1
28972,1,5,1,3,0,1,0,0,3,1,1,1,1
28973,3,5,1,0,1,0,0,0,3,1,0,1,1
28974,6,5,1,3,0,1,0,0,3,1,1,1,1
28975,2,5,1,0,0,0,0,0,3,1,2,1,1
28976,0,5,1,4,0,1,0,0,1,1,1,1,1
28977,1,7,1,3,0,0,1,0,3,1,1,0,1
28978,1,9,0,1,0,0,0,0,6,1,1,0,0
28979,4,5,0,2,0,1,0,0,3,1,2,0,1
28980,3,9,0,2,0,1,0,0,6,1,2,0,0
28981,3,2,0,2,0,1,0,0,3,1,1,1,1
28982,4,5,0,2,0,1,0,0,3,1,1,1,1
28983,2,5,0,2,0,1,0,0,3,1,1,1,1
28984,0,5,1,4,0,1,0,0,3,1,1,1,1
28985,4,5,0,2,0,1,0,0,4,1,2,1,1
28986,3,5,0,2,0,1,1,0,3,1,1,1,1
28987,5,6,0,2,0,1,0,1,4,1,1,1,1
28988,4,5,1,3,0,0,0,0,3,1,1,1,1
28989,3,7,0,2,0,1,1,0,5,1,1,0,0
28990,2,5,0,2,0,1,1,0,6,1,2,1,1
28991,0,5,1,4,0,0,0,0,1,1,1,1,1
28992,0,3,1,4,0,0,0,0,2,1,1,1,1
28993,0,5,1,3,0,1,0,0,3,1,1,1,1
28994,3,5,1,3,0,1,0,0,3,1,1,1,1
28995,3,5,0,2,2,1,0,0,3,0,1,0,1
28996,3,5,0,1,0,0,0,0,1,1,0,0,1
28997,5,8,0,2,2,1,0,0,4,1,1,0,0
28998,1,5,0,2,0,1,0,0,4,1,1,1,1
28999,2,5,0,2,0,1,0,0,3,1,1,0,1
29000,1,5,1,3,0,0,0,0,3,1,1,1,1
29001,0,3,1,4,0,1,0,0,3,1,1,1,1
29002,1,7,0,2,0,1,0,0,4,1,1,0,0
29003,1,5,0,2,0,1,0,0,3,1,1,1,1
29004,3,7,0,2,0,1,0,0,4,1,1,0,0
29005,2,7,0,2,0,1,0,0,3,1,1,0,0
29006,6,7,0,1,0,0,1,0,0,1,2,0,0
29007,7,8,1,3,0,1,0,0,1,1,1,1,1
29008,3,8,1,0,3,0,0,0,6,1,1,0,1
29009,2,7,0,2,0,1,0,0,6,1,1,0,0
29010,4,5,1,4,0,0,0,0,4,0,1,1,1
29011,2,7,0,2,0,1,0,0,4,0,0,0,0
29012,1,5,0,4,0,1,0,0,3,1,1,1,1
29013,4,5,1,3,0,0,0,0,3,1,1,1,1
29014,1,5,1,4,0,1,1,0,3,1,0,1,1
29015,2,5,1,3,4,1,0,0,3,0,1,1,1
29016,3,4,0,5,0,0,0,0,3,0,0,1,1
29017,1,5,0,2,0,1,0,0,8,1,0,0,1
29018,3,5,1,3,0,1,0,0,3,1,1,1,1
29019,1,2,1,4,0,0,0,0,3,0,1,1,1
29020,0,5,1,3,0,1,0,0,3,0,1,1,1
29021,1,5,1,3,1,0,0,0,3,1,1,1,1
29022,2,5,0,2,0,1,0,0,4,1,2,1,1
29023,1,5,1,4,0,1,0,0,4,1,1,1,1
29024,1,5,1,5,0,0,0,0,3,1,1,1,1
29025,5,2,0,5,0,1,1,0,4,0,2,1,1
29027,1,5,1,4,3,0,0,0,3,1,1,1,1
29028,4,5,0,2,0,1,0,0,3,1,1,1,1
29030,2,8,0,2,0,1,0,0,6,0,1,0,0
29031,0,5,1,5,0,1,0,0,3,1,1,1,1
29032,4,9,0,2,0,1,0,0,3,1,0,0,0
29034,1,5,1,5,0,0,0,0,3,1,1,1,1
29035,3,7,1,3,0,1,0,0,3,1,1,1,1
29036,0,5,1,4,0,1,0,0,3,1,1,1,1
29037,3,5,0,2,0,1,0,0,3,1,1,1,1
29038,1,2,0,2,3,1,0,0,3,0,0,0,1
29039,3,7,1,0,0,0,0,0,4,1,0,0,1
29041,2,5,0,2,0,1,0,0,3,1,1,1,1
29042,0,5,1,3,0,1,0,0,3,1,1,1,1
29043,0,5,1,0,0,1,0,0,3,0,1,1,1
29044,3,5,0,2,0,1,0,0,3,1,1,1,1
29045,0,5,1,4,0,0,0,0,3,1,1,1,1
29046,5,8,0,2,2,1,0,0,3,1,1,0,0
29047,1,5,0,2,0,1,0,0,4,1,1,1,1
29048,4,5,1,3,0,0,0,0,3,1,1,1,1
29049,2,1,0,2,0,1,0,0,3,1,1,1,1
29050,0,5,1,4,0,1,0,0,2,1,1,1,1
29051,0,5,1,4,0,1,0,0,3,1,1,1,1
29052,1,7,1,4,0,1,0,0,4,1,1,1,1
29053,5,5,0,2,0,1,0,0,3,1,1,0,1
29054,2,5,0,2,0,1,0,0,5,1,1,1,1
29055,3,7,1,3,0,1,0,0,4,1,1,0,1
29056,3,7,0,2,0,1,1,0,3,1,0,0,0
29057,2,8,0,2,0,1,0,0,4,1,1,0,0
29058,2,3,1,0,0,0,0,0,4,1,1,1,1
29059,2,5,0,2,0,1,0,0,3,1,1,1,1
29060,2,5,0,2,0,1,1,0,3,1,1,0,1
29063,3,5,0,2,0,1,0,0,6,1,2,1,1
29064,1,7,1,3,0,0,0,0,3,1,1,1,1
29065,1,6,0,2,0,1,0,0,3,1,1,1,1
29066,1,5,1,4,0,0,1,0,3,1,1,1,1
29067,0,5,1,4,0,1,0,0,3,1,1,1,1
29068,0,5,1,3,0,0,0,0,3,1,1,1,1
29069,5,5,1,3,0,0,0,0,3,1,2,1,1
29070,2,6,1,0,0,0,0,0,3,1,1,1,1
29071,3,5,0,2,0,1,0,0,4,1,1,1,1
29073,2,5,0,2,0,1,1,0,4,1,1,1,1
29074,1,5,1,0,3,1,0,0,3,1,1,1,1
29075,4,1,1,3,0,0,0,0,3,1,1,1,1
29076,0,5,1,3,0,0,0,0,4,1,1,1,1
29077,2,7,0,2,0,1,0,0,6,1,1,0,0
29078,5,5,0,2,0,1,0,0,3,1,1,1,1
29079,3,5,1,3,0,1,0,0,3,1,1,1,1
29080,3,7,1,3,0,1,0,0,4,1,1,1,1
29081,2,5,1,0,3,0,0,0,3,1,0,1,1
29082,1,7,1,4,0,1,0,0,3,1,1,1,1
29083,4,5,0,2,0,1,0,0,6,1,1,1,1
29084,3,5,0,2,0,1,0,1,3,1,0,1,1
29085,0,5,1,4,0,1,0,0,3,1,1,1,1
29086,3,8,1,4,0,0,0,0,3,1,1,1,1
29087,4,5,0,1,0,0,1,0,3,1,1,0,1
29088,2,5,0,2,3,1,1,0,4,1,1,1,1
29089,2,5,0,2,0,1,0,0,4,1,1,1,1
29090,4,1,1,0,3,0,0,0,5,1,1,1,1
29091,1,5,1,3,0,1,0,1,3,1,1,1,1
29092,6,1,0,2,0,1,1,0,4,1,1,1,1
29093,2,5,0,2,0,1,0,0,4,1,1,0,1
29095,3,7,1,0,0,0,0,0,3,1,0,1,1
29096,2,5,1,0,0,0,0,0,3,1,1,1,1
29099,0,5,0,2,0,1,0,0,3,1,1,1,1
29100,3,4,0,2,0,1,0,0,3,1,1,1,1
29102,2,5,1,3,0,1,0,0,3,1,1,1,1
29103,4,5,0,2,0,1,0,0,5,1,1,0,1
29105,2,5,1,3,0,1,0,0,3,1,1,1,1
29106,1,5,1,5,0,0,0,0,3,1,1,1,1
29107,2,5,1,3,0,1,0,0,7,1,1,1,1
29108,0,5,0,4,0,0,0,0,3,1,1,1,1
29109,4,5,1,3,0,0,0,0,3,1,0,1,1
29110,4,3,0,2,0,1,0,0,3,1,2,1,1
29111,1,5,0,2,0,1,0,0,4,1,1,1,1
29112,2,7,0,2,0,1,0,0,3,1,0,0,0
29113,3,7,0,2,0,1,0,1,3,1,1,0,0
29114,2,6,1,3,0,1,0,0,5,1,0,1,1
29115,1,5,1,3,0,0,0,0,2,1,1,1,1
29116,0,6,1,4,0,1,0,0,3,1,1,1,1
29117,2,5,0,2,0,1,0,0,5,1,1,0,1
29118,1,5,1,4,0,1,0,0,4,1,2,1,1
29120,2,6,0,2,0,1,0,0,3,1,0,1,1
29121,4,5,0,1,0,0,0,0,3,1,2,0,1
29122,2,5,0,2,0,1,0,0,3,1,1,1,1
29123,1,5,0,2,0,1,1,0,5,1,1,0,1
29124,6,5,0,2,0,1,0,0,1,1,2,0,1
29125,0,5,1,4,0,1,0,0,5,1,1,1,1
29126,0,5,1,4,0,0,0,0,1,1,0,1,1
29127,1,5,0,2,0,1,0,0,6,1,1,0,1
29129,3,5,0,2,0,1,0,0,4,1,2,1,1
29130,0,2,1,4,0,1,0,0,1,1,1,1,1
29131,5,9,0,2,0,1,0,0,4,1,1,0,0
29132,4,7,0,2,0,1,0,0,0,1,2,1,0
29133,1,3,1,3,1,1,0,0,3,0,1,1,1
29134,4,5,0,2,0,1,0,0,3,1,1,1,1
29135,0,5,1,4,0,1,0,0,1,1,1,1,1
29136,4,5,0,2,3,1,0,0,3,1,0,1,1
29137,1,8,1,3,0,1,0,0,5,0,1,1,1
29138,1,9,0,2,0,1,0,0,3,1,2,0,0
29139,3,5,0,2,0,1,0,0,7,1,2,0,1
29140,1,5,1,3,0,0,0,0,6,1,1,1,1
29141,4,2,0,2,3,1,0,0,3,1,1,1,1
29142,2,5,1,3,0,0,0,0,3,1,1,1,1
29143,3,7,0,2,0,1,0,0,3,1,1,1,0
29144,5,5,0,1,0,0,1,0,4,1,1,0,1
29145,2,7,0,1,0,0,0,0,4,1,1,0,0
29146,0,3,1,4,0,0,0,0,2,1,1,1,1
29147,4,5,0,2,0,1,0,0,3,1,1,0,1
29148,8,5,1,0,0,0,1,0,1,1,1,1,1
29149,1,3,0,2,0,1,0,0,3,1,1,1,1
29150,0,5,1,4,0,0,0,0,2,1,1,1,1
29151,0,7,1,3,0,0,0,0,3,1,0,1,1
29152,0,5,1,4,0,1,0,1,1,1,1,1,1
29153,1,8,1,4,0,1,0,0,3,1,1,1,1
29154,2,7,1,3,0,0,0,0,4,1,1,0,1
29155,1,6,0,2,0,1,0,0,3,1,2,1,1
29156,2,8,1,3,0,0,0,0,3,1,0,1,1
29157,2,5,0,2,0,1,0,0,4,1,1,0,1
29158,6,5,0,2,2,1,0,0,1,0,3,1,1
29159,2,5,0,2,0,1,0,0,2,1,1,1,1
29160,7,5,0,2,0,1,0,0,2,1,2,1,1
29161,4,5,0,1,0,0,0,0,4,1,1,1,1
29162,0,3,0,2,0,1,0,0,3,1,1,1,1
29163,4,5,1,3,0,0,0,0,0,1,0,1,1
29164,3,5,1,3,3,1,0,0,3,1,0,1,1
29165,2,5,0,1,0,0,0,0,3,1,1,0,1
29166,5,5,1,0,0,0,0,0,3,1,1,1,1
29167,0,5,1,4,0,0,0,0,3,1,1,1,1
29168,3,5,0,2,0,1,0,0,3,1,1,0,1
29169,3,5,0,2,0,1,1,0,3,1,1,0,1
29170,2,5,1,3,0,0,0,0,3,1,1,1,1
29171,3,7,0,2,0,1,0,0,3,1,0,0,0
29172,1,7,1,3,0,0,0,0,3,1,1,1,1
29173,6,1,0,2,0,1,0,0,2,1,2,0,1
29174,3,5,1,3,0,1,0,0,4,1,1,1,1
29175,0,5,1,4,0,1,0,0,3,1,1,1,1
29176,5,5,0,2,3,1,1,0,3,1,1,0,1
29178,1,5,0,2,0,1,0,0,3,1,1,1,1
29179,0,5,1,4,0,0,0,0,3,1,1,1,1
29180,0,5,1,5,3,0,0,0,3,1,1,1,1
29181,6,7,0,2,0,1,0,0,1,1,2,1,0
29182,3,5,0,2,0,1,0,0,6,1,1,0,1
29183,3,5,0,2,0,1,0,0,6,1,1,0,1
29184,1,5,1,3,4,1,0,0,3,0,0,1,1
29185,4,5,1,0,0,0,0,0,3,1,1,0,1
29186,1,5,1,5,3,0,0,0,3,1,1,1,1
29187,1,5,1,0,0,0,0,0,9,1,1,0,1
29188,4,7,1,0,0,0,0,1,7,1,1,0,1
29189,3,8,1,3,0,1,0,0,1,1,1,1,1
29190,1,5,0,2,0,1,0,0,3,1,1,1,1
29191,1,5,0,4,0,0,0,0,3,1,1,1,1
29192,4,5,0,2,0,1,0,0,3,1,1,0,1
29193,3,5,0,2,0,1,0,0,3,1,2,1,1
29194,3,7,0,1,0,0,0,0,4,1,2,1,0
29195,4,5,1,3,3,0,0,0,1,0,1,1,1
29196,0,5,1,3,0,0,0,0,2,1,1,1,1
29197,1,5,0,2,0,1,0,1,3,1,1,1,1
29198,5,6,0,2,0,1,0,1,4,1,1,1,1
29199,0,5,1,5,0,1,0,0,3,1,1,1,1
29200,2,5,1,4,0,1,0,0,4,1,1,1,1
29201,3,5,1,5,0,1,0,0,3,1,1,1,1
29202,2,5,0,2,0,1,0,0,3,1,1,1,1
29203,2,5,1,3,0,1,0,0,3,1,1,1,1
29204,1,5,1,4,0,1,0,0,4,1,1,1,1
29205,0,5,1,4,0,0,0,0,4,1,1,1,1
29207,1,7,1,3,2,1,0,0,1,0,0,1,1
29208,2,7,0,2,0,1,0,0,6,1,2,1,0
29209,1,5,0,2,0,1,0,0,6,1,1,1,1
29210,0,7,1,4,0,0,0,0,3,1,1,1,1
29211,4,7,1,0,0,0,0,0,3,0,0,1,1
29213,1,5,0,1,0,0,0,0,3,1,1,0,1
29214,5,3,1,3,0,1,0,0,3,1,1,1,1
29215,3,5,1,0,0,0,0,0,3,1,0,1,1
29216,1,5,1,4,0,1,0,0,3,1,1,1,1
29217,0,5,1,3,0,1,0,0,3,1,1,1,1
29218,0,5,1,5,0,1,0,0,3,0,1,1,1
29219,1,5,1,4,0,0,0,0,3,1,1,1,1
29220,1,5,1,0,0,1,0,0,4,1,1,1,1
29221,0,5,1,0,0,1,0,0,3,1,1,1,1
29223,3,3,1,0,0,1,0,0,2,1,2,1,1
29224,3,5,1,3,0,0,0,0,3,1,1,1,1
29225,1,7,1,3,0,1,0,0,4,1,1,1,1
29226,0,3,1,4,0,0,0,0,0,1,1,1,1
29227,3,9,0,2,0,1,0,0,7,1,0,1,0
29228,4,5,0,2,0,1,0,0,4,1,1,0,1
29229,0,7,1,4,0,0,0,0,3,1,2,1,1
29230,5,5,0,2,0,1,1,0,6,1,1,0,1
29231,1,5,1,3,0,0,0,0,3,1,1,1,1
29232,0,5,0,2,0,1,0,0,4,1,1,1,1
29233,0,7,1,4,0,0,0,0,1,1,1,1,1
29234,0,7,0,2,0,1,1,0,2,1,1,1,0
29235,3,7,0,2,0,1,0,0,1,1,2,1,0
29236,5,5,0,2,0,1,1,0,6,1,2,0,1
29237,0,5,1,5,0,1,0,0,1,1,1,1,1
29238,3,5,1,3,0,1,0,0,3,1,1,1,1
29239,4,1,0,2,0,1,0,0,3,1,1,0,1
29240,1,5,1,5,0,1,0,0,3,1,1,1,1
29241,2,9,0,2,0,1,0,1,4,1,1,0,0
29242,4,7,0,2,0,1,0,0,4,1,2,1,0
29243,1,7,0,2,0,1,1,0,4,1,1,0,0
29244,2,5,1,3,0,1,0,0,3,1,1,1,1
29245,5,5,0,2,0,1,0,0,4,1,0,1,1
29246,5,7,1,3,0,0,0,0,4,1,1,1,1
29247,6,5,0,2,0,1,0,0,3,1,2,1,1
29248,5,5,0,2,0,1,1,0,3,1,1,0,1
29249,2,6,0,2,0,1,0,0,4,1,1,0,1
29250,2,5,1,3,0,1,0,0,4,1,2,1,1
29251,1,7,1,3,0,0,0,0,4,1,1,0,1
29252,0,5,1,4,0,0,0,0,1,1,1,1,1
29253,2,5,0,2,0,1,0,0,3,1,1,0,1
29254,5,5,0,2,0,1,0,0,5,1,1,1,1
29256,4,5,0,2,3,1,0,0,3,1,2,1,1
29257,5,4,1,3,0,0,0,0,3,1,2,1,1
29258,2,5,1,3,0,1,0,0,3,1,2,1,1
29260,1,5,0,2,1,1,0,0,6,1,1,1,1
29261,3,6,0,2,3,1,0,0,3,1,1,0,1
29262,5,5,0,2,0,1,0,0,3,1,1,1,1
29263,3,5,0,2,0,1,0,0,9,1,2,1,1
29264,3,7,0,2,0,1,1,0,4,1,1,0,0
29265,2,5,0,2,0,1,0,0,5,1,1,0,1
29266,4,8,0,2,0,1,0,0,3,1,0,0,0
29267,3,5,0,2,0,1,0,0,3,1,2,1,1
